date, pm25, pm10, o3, no2, so2
2015/1/4, 31, 22, 33, 5, 3
2015/1/5, 69, 20, 37, 3, 2
2015/1/6, 59, 12, 30, 4, 2
2015/1/7, 35, 11, 30, 2, 2
2015/1/8, 42, 15, 31, 3, 2
2015/1/9, 45, 17, 32, 3, 2
2015/1/10, 56, 16, 34, 3, 3
2015/1/11, 55, 9, 28, 2, 2
2015/1/12, 33, 9, 30, 4, 1
2015/1/13, 31, 13, 20, 10, 2
2015/1/14, 44, 14, 26, 12, 2
2015/1/15, 42, 20, 32, 6, 2
2015/1/16, 60, 23, 32, 3, 3
2015/1/17, 74, 11, 32, 2, 1
2015/1/18, 36, 18, 33, 3, 2
2015/1/19, 57, 25, 33, 5, 2
2015/1/20, 75, 23, 27, 10, 3
2015/1/21, 75, 25, 25, 14, 1
2015/1/22, 62, 9, 32, 2, 1
2015/1/23, 23, 8, 31, 3, 2
2015/1/24, 33, 17, 32, 5, 2
2015/1/25, 62, 19, 33, 5, 2
2015/1/26, 65, 13, 35, 6, 1
2015/1/27, 44, 8, 30, 1, 1
2015/1/28, 28, 7, 27, 5, 1
2015/1/29, 27, 11, 22, 8, 2
2015/1/30, 35, 12, 32, 2, 2
2015/1/31, 49, 8, 30, 2, 2
2015/2/1, 30, 9, 31, 3, 2
2015/2/2, 24, 8, 32, 3, 2
2015/2/3, 22, 8, 33, 3, 
2015/2/4, 35, 19, 36, 4, 2
2015/2/5, 60, 7, 34, 2, 1
2015/2/6, 26, 13, 32, 4, 3
2015/2/7, 41, 18, 35, 3, 2
2015/2/8, 61, 5, 31, 2, 
2015/2/9, 27, 12, 34, 2, 1
2015/2/10, 38, 17, 34, 3, 2
2015/2/11, 57, 22, 42, 4, 3
2015/2/12, 71, 12, 32, 3, 2
2015/2/13, 40, 11, 35, 2, 2
2015/2/14, 34, 28, 46, 2, 4
2015/2/15, 81, 12, 36, 2, 2
2015/2/16, 37, 20, 31, 8, 3
2015/2/17, 60, 10, 34, 2, 1
2015/2/18, 34, 6, 35, 1, 
2015/2/19, 21, 8, 35, 1, 1
2015/2/20, 29, 9, 37, 2, 2
2015/2/21, 28, 16, 35, 1, 
2015/2/22, 19, 22, 30, 5, 2
2015/2/23, 63, 28, 31, 6, 3
2015/2/24, 71, 35, 32, 4, 2
2015/2/25, 78, 24, 20, 6, 2
2015/2/26, 65, 15, 35, 2, 2
2015/2/27, 45, 18, 37, 1, 2
2015/2/28, 60, 13, 37, 1, 2
2015/3/1, 42, 22, 37, 1, 1
2015/3/2, 65, 17, 33, 5, 2
2015/3/3, 58, 13, 41, 3, 1
2015/3/4, 43, 13, 37, 3, 2
2015/3/5, 42, 17, 36, 2, 2
2015/3/6, 56, 20, 23, 5, 2
2015/3/7, 58, 10, 38, 1, 1
2015/3/8, 27, 12, 28, 6, 1
2015/3/9, 31, 12, 39, 1, 2
2015/3/10, 37, 8, 35, 2, 2
2015/3/11, 28, 20, 45, 1, 2
2015/3/12, 52, 11, 36, 2, 2
2015/3/13, 33, 19, 43, 2, 2
2015/3/14, 64, 24, 25, 8, 3
2015/3/15, 70, 24, 24, 6, 2
2015/3/16, 64, 17, 35, 3, 2
2015/3/17, 52, 20, 30, 4, 6
2015/3/18, 55, 14, 30, 4, 1
2015/3/19, 35, 13, 44, 1, 1
2015/3/20, 33, 29, 41, 1, 2
2015/3/21, 75, 31, 59, 2, 6
2015/3/22, 79, 22, 40, 1, 2
2015/3/23, 51, 10, 39, 1, 1
2015/3/24, 28, 12, 39, 1, 2
2015/3/25, 35, 14, 43, 1, 2
2015/3/26, 39, 17, 49, 3, 3
2015/3/27, 55, 16, 46, 2, 3
2015/3/28, 55, 21, 29, 3, 2
2015/3/29, 67, 29, 48, 2, 2
2015/3/30, 78, 28, 42, 2, 3
2015/3/31, 80, 23, 42, 1, 1
2014/10/1, 67, 21, 31, 3, 
2014/10/2, 62, 19, 34, 4, 2
2014/10/3, 65, 15, 42, 1, 1
2014/10/4, 50, 14, 30, 3, 
2014/10/5, 41, 7, 32, 2, 
2014/10/6, 27, 10, 36, 3, 
2014/10/7, 27, 12, 38, 3, 1
2014/10/8, 38, 12, 25, 3, 1
2014/10/9, 41, 12, 35, 5, 2
2014/10/10, 40, 22, 38, 4, 1
2014/10/11, 68, 19, 37, 1, 
2014/10/12, 58, 14, 34, 1, 
2014/10/13, 37, 7, 35, 1, 
2014/10/14, 22, 11, 36, 2, 
2014/10/15, 30, 15, 42, 3, 2
2014/10/16, 51, 19, 39, 3, 2
2014/10/17, 56, 15, 36, 3, 2
2014/10/18, 48, 18, 40, 4, 2
2014/10/19, 53, 15, 29, 7, 1
2014/10/20, 48, 13, 28, 2, 2
2014/10/21, 47, 13, 30, 4, 1
2014/10/22, 38, 9, 35, 3, 
2014/10/23, 28, 12, 35, 4, 2
2014/10/24, 40, 17, 33, 3, 2
2014/10/25, 50, 16, 39, 2, 2
2014/10/26, 52, 19, 36, 3, 2
2014/10/27, 62, 13, 38, 2, 2
2014/10/28, 44, 16, 35, 4, 2
2014/10/29, 52, 20, 34, 5, 2
2014/10/30, 56, 15, 27, 4, 1
2014/10/31, 47, 13, 32, 6, 2
2014/11/1, 37, 11, 24, 3, 1
2014/11/2, 37, 11, 35, 2, 2
2014/11/3, 40, 11, 33, 3, 2
2014/11/4, 36, 13, 21, 7, 2
2014/11/5, 45, 11, 25, 6, 4
2014/11/6, 40, 22, 41, 4, 2
2014/11/7, 59, 15, 30, 4, 2
2014/11/8, 55, 17, 20, 6, 
2014/11/9, 51, 13, 37, 5, 
2014/11/10, 42, 15, 32, 5, 2
2014/11/11, 45, 23, 39, 4, 2
2014/11/12, 66, 10, 30, 3, 2
2014/11/13, 28, 13, 28, 3, 2
2014/11/14, 34, 15, 35, 3, 2
2014/11/15, 47, 10, 32, 4, 2
2014/11/16, 37, 16, 29, 5, 5
2014/11/17, 51, 16, 35, 4, 3
2014/11/18, 58, 14, 34, 4, 1
2014/11/19, 48, 12, 28, 6, 2
2014/11/20, 40, 14, 29, 5, 2
2014/11/21, 47, 19, 33, 7, 3
2014/11/22, 63, 18, 36, 4, 3
2014/11/23, 62, 20, 28, 7, 2
2014/11/24, 58, 21, 29, 9, 
2014/11/25, 59, 12, 26, 6, 1
2014/11/26, 28, 12, 27, 4, 
2014/11/27, 30, 10, 34, 4, 2
2014/11/28, 30, 10, 32, 6, 2
2014/11/29, 33, 10, 31, 2, 2
2014/11/30, 30, 10, 32, 2, 
2014/12/1, 21, 7, 29, 2, 1
2014/12/2, 23, 10, 24, 4, 4
2014/12/3, 34, 8, 20, 5, 2
2014/12/4, 35, 6, 26, 2, 2
2014/12/5, 18, 7, 28, 2, 2
2014/12/6, 27, 9, 30, 2, 
2014/12/7, 31, 14, 26, 6, 3
2014/12/8, 49, 14, 32, 4, 3
2014/12/9, 46, 12, 30, 6, 2
2014/12/10, 42, 12, 27, 5, 3
2014/12/11, 38, 23, 28, 4, 2
2014/12/12, 64, 9, 26, 2, 2
2014/12/13, 31, 7, 28, 2, 
2014/12/14, 31, 12, 27, 4, 2
2014/12/15, 46, 15, 26, 5, 2
2014/12/16, 49, 6, 27, 1, 1
2014/12/17, 20, 6, 29, 2, 2
2014/12/18, 18, 9, 29, 4, 1
2014/12/19, 28, 8, 29, 6, 1
2014/12/20, 24, 13, 27, 4, 2
2014/12/21, 44, 9, 26, 4, 2
2014/12/22, 29, 14, 28, 4, 2
2014/12/23, 49, 15, 23, 5, 3
2014/12/24, 56, 19, 33, 3, 2
2014/12/25, 59, 8, 29, 3, 1
2014/12/26, 27, 8, 27, 4, 1
2014/12/27, 27, 16, 17, 7, 2
2014/12/28, 51, , , , 
2014/7/1, 93, 34, 48, 2, 4
2014/7/2, 100, 21, 41, 2, 2
2014/7/3, 64, 15, 36, 3, 1
2014/7/4, 39, 12, 38, 4, 2
2014/7/5, 37, 16, 35, 3, 1
2014/7/6, 54, 20, 37, 6, 1
2014/7/7, 48, 24, 23, 3, 1
2014/7/8, 54, 19, 8, 1, 1
2014/7/9, 25, 26, 19, 1, 1
2014/7/10, 40, 28, 54, 3, 1
2014/7/11, 57, 36, 72, 3, 3
2014/7/12, 90, 31, 31, 3, 1
2014/7/13, 69, 30, 37, 6, 2
2014/7/14, 59, 30, 53, 4, 2
2014/7/15, 68, 38, 30, 4, 5
2014/7/16, 76, 45, 28, 4, 4
2014/7/17, 87, 44, 41, 3, 2
2014/7/18, 94, 38, 27, 3, 3
2014/7/19, 82, 21, 43, 2, 2
2014/7/20, 54, 32, 30, 2, 2
2014/7/21, 74, 35, 23, 2, 1
2014/7/22, 72, 43, 33, 3, 5
2014/7/23, 94, 33, 37, 3, 2
2014/7/24, 76, 25, 42, 3, 3
2014/7/25, 59, 42, 28, 3, 8
2014/7/26, 89, 47, 35, 4, 3
2014/7/27, 96, 14, 58, 2, 1
2014/7/28, 37, 23, 42, 3, 3
2014/7/29, 55, 19, 19, 2, 1
2014/7/30, 40, 15, 16, 2, 2
2014/7/31, 32, 20, 12, 2, 1
2014/8/1, 43, 12, 8, 2, 
2014/8/2, 22, 10, 15, 1, 
2014/8/3, 15, 11, 13, 2, 1
2014/8/4, 17, 10, 8, 1, 
2014/8/5, 20, 10, 19, 2, 1
2014/8/6, 35, 11, 13, 2, 1
2014/8/7, 32, 17, 27, 5, 2
2014/8/8, 46, 21, 25, 5, 1
2014/8/9, 36, 34, 19, 1, 1
2014/8/10, 54, 18, 31, 3, 2
2014/8/11, 45, 26, 40, 2, 2
2014/8/12, 65, 34, 30, 2, 1
2014/8/13, 76, 24, 18, 1, 1
2014/8/14, 53, 25, 14, 1, 
2014/8/15, 52, 21, 19, 1, 
2014/8/16, 43, 25, 28, 1, 2
2014/8/17, 56, 17, 14, 1, 1
2014/8/18, 39, 12, 12, 1, 1
2014/8/19, 27, 12, 11, 1, 
2014/8/20, 33, 15, 12, 1, 
2014/8/21, 38, 13, 9, 3, 1
2014/8/22, 41, 13, 17, 2, 1
2014/8/23, 39, 15, 14, 2, 1
2014/8/24, 36, 24, 23, 2, 3
2014/8/25, 57, 32, 33, 3, 2
2014/8/26, 70, 14, 40, 3, 2
2014/8/27, 37, 12, 27, 3, 1
2014/8/28, 38, 12, 25, 3, 1
2014/8/29, 35, 14, 45, 2, 1
2014/8/30, 48, 19, 43, 2, 1
2014/8/31, 55, 18, 24, 5, 1
2014/9/1, 52, 17, 52, 2, 2
2014/9/2, 53, 17, 36, 2, 
2014/9/3, 45, 10, 22, 1, 1
2014/9/4, 28, 15, 15, 2, 1
2014/9/5, 37, 27, 29, 2, 2
2014/9/6, 68, 16, 44, 2, 1
2014/9/7, 52, 17, 52, 3, 1
2014/9/8, 54, 16, 44, 3, 
2014/9/9, 60, 20, 49, 2, 1
2014/9/10, 63, 18, 49, 2, 1
2014/9/11, 62, 11, 44, 3, 
2014/9/12, 38, 15, 36, 5, 4
2014/9/13, 44, 15, 41, 3, 3
2014/9/14, 47, 14, 41, 3, 2
2014/9/15, 47, 23, 51, 4, 2
2014/9/16, 68, 15, 43, 3, 1
2014/9/17, 59, 10, 34, 2, 1
2014/9/18, 36, 15, 33, 4, 1
2014/9/19, 49, 13, 25, 4, 
2014/9/20, 45, 16, 44, 3, 2
2014/9/21, 55, 19, 46, 4, 2
2014/9/22, 64, 17, 52, 3, 2
2014/9/23, 57, 17, 36, 2, 
2014/9/24, 43, 9, 39, 2, 
2014/9/25, 21, 11, 47, 4, 
2014/9/26, 45, 13, 42, 2, 2
2014/9/27, 49, 19, 45, 3, 2
2014/9/28, 62, 30, 46, 3, 
2014/9/29, 83, 31, 44, 4, 2
2014/9/30, 85, 22, 46, 4, 
2014/4/1, 56, 16, 23, 5, 2
2014/4/2, 53, 10, 22, 4, 3
2014/4/3, 38, 11, 27, 3, 1
2014/4/4, 32, 11, 27, 3, 1
2014/4/5, 40, 10, 27, 3, 1
2014/4/6, 33, 11, 25, 5, 2
2014/4/7, 39, 19, 33, 7, 6
2014/4/8, 58, 33, 40, 7, 5
2014/4/9, 88, 36, 35, 7, 4
2014/4/10, 99, 16, 34, 5, 1
2014/4/11, 54, 20, 39, 5, 1
2014/4/12, 60, 23, 20, 6, 1
2014/4/13, 75, 13, 38, 4, 2
2014/4/14, 45, 15, 29, 6, 3
2014/4/15, 51, 30, 28, 11, 4
2014/4/16, 84, 37, 36, 6, 5
2014/4/17, 106, 34, 27, 7, 2
2014/4/18, 92, 22, 34, 3, 
2014/4/19, 67, 10, 23, 4, 2
2014/4/20, 37, 12, 15, 11, 2
2014/4/21, 38, 26, 26, 11, 2
2014/4/22, 73, 23, 35, 9, 3
2014/4/23, 70, 18, 25, 4, 2
2014/4/24, 60, 16, 52, 3, 2
2014/4/25, 52, 15, 55, 4, 2
2014/4/26, 56, 13, 49, 1, 1
2014/4/27, 47, 18, 46, 3, 1
2014/4/28, 51, 19, 46, 2, 1
2014/4/29, 40, 15, 45, 3, 3
2014/4/30, 52, 16, 47, 3, 2
2014/5/1, 62, 19, 57, 4, 3
2014/5/2, 63, 21, 56, 3, 2
2014/5/3, 73, 12, 56, 2, 1
2014/5/4, 45, 20, 47, 5, 2
2014/5/5, 62, 17, 52, 4, 2
2014/5/6, 55, 17, 66, 3, 2
2014/5/7, 61, 15, 58, 1, 1
2014/5/8, 53, 23, 61, 4, 3
2014/5/9, 72, 15, 60, 3, 2
2014/5/10, 57, 17, 65, 5, 1
2014/5/11, 57, 16, 60, 2, 1
2014/5/12, 42, 19, 58, 5, 2
2014/5/13, 54, 22, 56, 3, 2
2014/5/14, 67, 15, 48, 5, 1
2014/5/15, 52, 20, 65, 3, 2
2014/5/16, 65, 22, 71, 5, 2
2014/5/17, 67, 23, 72, 3, 2
2014/5/18, 66, 29, 61, 5, 4
2014/5/19, 80, 24, 54, 2, 1
2014/5/20, 73, 9, 53, 3, 1
2014/5/21, 38, 18, 55, 3, 1
2014/5/22, 63, 11, 47, 1, 1
2014/5/23, 39, 12, 50, 3, 2
2014/5/24, 42, 17, 44, 3, 2
2014/5/25, 63, 17, 42, 2, 1
2014/5/26, 44, 31, 41, 6, 3
2014/5/27, 80, 22, 52, 3, 2
2014/5/28, 68, 38, 49, 4, 3
2014/5/29, 89, 54, 47, 3, 2
2014/5/30, 121, 56, 81, 3, 6
2014/5/31, 141, 56, 74, 3, 3
2014/6/1, 130, 43, 40, 3, 2
2014/6/2, 101, 18, 40, 1, 1
2014/6/3, 66, 19, 37, 3, 2
2014/6/4, 70, 23, 35, 3, 1
2014/6/5, 71, 15, 38, 2, 1
2014/6/6, 55, 22, 50, 3, 2
2014/6/7, 68, 9, 34, 1, 1
2014/6/8, 38, 18, 31, 2, 2
2014/6/9, 55, 25, 21, 1, 1
2014/6/10, 68, 17, 27, 3, 1
2014/6/11, 66, 18, 33, 4, 1
2014/6/12, 52, 11, 43, 2, 2
2014/6/13, 48, 28, 61, 3, 3
2014/6/14, 87, 37, 61, 2, 2
2014/6/15, 109, 41, 57, 3, 2
2014/6/16, 117, 28, 27, 2, 1
2014/6/17, 98, 20, 45, 3, 1
2014/6/18, 71, 22, 56, 2, 2
2014/6/19, 80, 25, 47, 3, 2
2014/6/20, 81, 14, 33, 1, 1
2014/6/21, 57, 10, 34, 1, 
2014/6/22, 44, 13, 38, 2, 2
2014/6/23, 58, 22, 35, 4, 3
2014/6/24, 72, 22, 52, 4, 2
2014/6/25, 78, 31, 36, 2, 2
2014/6/26, 99, 19, 34, 2, 1
2014/6/27, 69, 9, 42, 3, 1
2014/6/28, 41, 27, 52, 3, 1
2014/6/29, 79, 30, 52, 3, 2
2014/6/30, 90, 31, 70, 4, 3
2014/3/25, 88, 28, 17, 11, 2
2014/3/26, 80, 17, 27, 9, 1
2014/3/27, 55, 26, 35, 5, 2
2014/3/28, 76, 16, 26, 1, 
2014/3/29, 50, 11, 25, 2, 1
2014/3/30, 23, 13, 33, 4, 1
2014/3/31, 44, 17, 32, 6, 1
2024/12/31, , 6, 31, 1, 1
2025/1/5, , 8, 28, 5, 1
2021/4/9, , 8, 30, 1, 1
2020/12/8, , 13, 31, 5, 1
2020/9/12, , 5, 22, 2, 
2020/3/31, , 7, 41, 6, 1
2019/12/31, , 5, 31, 1, 
2018/12/31, , 6, 29, 1, 1
2018/12/18, , 10, 29, 2, 1
2017/9/10, , 11, 36, 1, 
2017/1/1, , 15, 32, 4, 2
2015/12/31, , 8, 32, 2, 1
2014/12/31, , 7, 27, 1, 1
2014/3/24, , 30, 26, 8, 6
